treatment,maxneg,maxneggene,smaxneg,smaxneggene,smaxpos,smaxposgene,maxpos,maxposgene
BRD-K91034367:3.333 uM:1,-0.234440975349565,ACTG1P22 (ENSG00000271615),-0.233365466022573,CPB1 (ENSG00000153002),0.262186035609976,AC092115.2 (ENSG00000261602),0.287228472057246,NQO1 (ENSG00000181019)
BRD-K99599072:1.111 uM:1,-0.213793071030755,FXYD4 (ENSG00000150201),-0.20530023895307,AC127071.1 (ENSG00000279343),0.213298397818956,FKBP10 (ENSG00000141756),0.213938060077437,PHLDB1 (ENSG00000019144)
BRD-K72075811:3.333 uM:1,-0.20959734257801,AL355483.2 (ENSG00000228838),-0.192899314514676,KRT25 (ENSG00000204897),0.246496542283904,AC125421.2 (ENSG00000265927),0.246715146811621,RN7SL801P (ENSG00000241230)
BRD-K29880700:10 uM:1,-0.248395794422335,ARHGAP19 (ENSG00000213390),-0.243811893202476,CD207 (ENSG00000116031),0.278216837479176,TRIM47 (ENSG00000132481),0.296183316438683,NCEH1 (ENSG00000144959)
BRD-K26900050:10 uM:1,-0.264212805296306,AC138625.2 (ENSG00000259833),-0.259248844004997,AC015878.1 (ENSG00000265751),0.248107247006425,HRH1 (ENSG00000196639),0.254453261836032,FAM120A (ENSG00000048828)
BRD-K56536867:10 uM:1,-0.377182708139451,UGT1A10 (ENSG00000242515),-0.358410240210283,AC011487.2 (ENSG00000268864),0.224340360194227,FAM216A (ENSG00000204856),0.248190763026821,TNNT1 (ENSG00000105048)
BRD-K42434026:10 uM:1,-0.308096943686749,POLR1D (ENSG00000186184),-0.292255353696985,CEACAM1 (ENSG00000079385),0.319500287564652,PRKAG2 (ENSG00000106617),0.344224491716985,AL137784.3 (ENSG00000279170)
BRD-K15947525:10 uM:1,-0.309657451861228,GRTP1 (ENSG00000139835),-0.300108599566019,SLC29A2 (ENSG00000174669),0.332446631120331,CALU (ENSG00000128595),0.333285935113825,PEA15 (ENSG00000162734)
BRD-K97427135:1.111 uM:1,-0.20196991178799,AC027277.1 (ENSG00000256013),-0.198826119648373,AC013264.1 (ENSG00000231621),0.175230729648428,ZMAT5 (ENSG00000100319),0.180742738556157,ITGB1BP1 (ENSG00000119185)
BRD-K29880700:3.333 uM:1,-0.297643975836642,RPL7AP26 (ENSG00000214988),-0.293777871873128,ARHGAP42P2 (ENSG00000231147),0.242410267706572,HLA-A (ENSG00000206503),0.245259149044218,PMAIP1 (ENSG00000141682)
BRD-K81571111:1.111 uM:1,-0.242272087327289,AC005336.3 (ENSG00000279717),-0.234387628321495,AC109495.1 (ENSG00000260945),0.176867954851156,SETP7 (ENSG00000257444),0.186080557219688,LRRC37A5P (ENSG00000204173)
BRD-K04615813:3.333 uM:1,-0.213448344034623,PGBD4P6 (ENSG00000226064),-0.197398431315196,AC098587.1 (ENSG00000248518),0.161079621182892,MUC5B-AS1 (ENSG00000255177),0.162633201944245,AC092896.2 (ENSG00000285836)
BRD-K37227493:1.111 uM:1,-0.302979272155793,GULOP (ENSG00000234770),-0.266881269602877,RN7SL366P (ENSG00000266128),0.269796515360967,MSANTD3 (ENSG00000066697),0.278623712998094,TIMP2 (ENSG00000035862)
BRD-K29880700:1.111 uM:1,-0.225923797391962,SNORD3C (ENSG00000264940),-0.224555312305494,PCNAP3 (ENSG00000214009),0.218785526423484,AC097636.1 (ENSG00000285749),0.22683565232105,AP000534.1 (ENSG00000233408)
BRD-K99599072:3.333 uM:1,-0.259893675068502,GPX2 (ENSG00000176153),-0.255285009855855,IL20RA (ENSG00000016402),0.267042853689002,SRGAP2C (ENSG00000171943),0.271193775797436,KCTD7 (ENSG00000243335)
BRD-A19770876:3.333 uM:1,-0.212046314766764,AC112719.1 (ENSG00000225846),-0.198755589828545,LGALS13 (ENSG00000105198),0.179383690469135,AC093668.1 (ENSG00000270249),0.205684448613109,ANGPTL4 (ENSG00000167772)
BRD-K82728769:1.111 uM:1,-0.281807429029433,AC025253.1 (ENSG00000275286),-0.270773061486112,ATP2B3 (ENSG00000067842),0.228854945647053,POLD4 (ENSG00000175482),0.232520211218751,ABCC3 (ENSG00000108846)
BRD-K12518223:1.111 uM:1,-0.215847404295816,FDX1P2 (ENSG00000227054),-0.215302265796235,MTND6P33 (ENSG00000262107),0.173930692759515,KLHL30-AS1 (ENSG00000279484),0.1760390573838,AC126614.1 (ENSG00000258001)
BRD-K23563289:10 uM:1,-0.205095327684043,AL033397.2 (ENSG00000249379),-0.193686622961506,LINC02026 (ENSG00000214146),0.225691970344055,EXOSC6 (ENSG00000223496),0.22622316722188,AC000095.1 (ENSG00000270393)
BRD-K97427135:3.333 uM:1,-0.236433221467059,C17orf82 (ENSG00000187013),-0.23501106089497,FOXN4 (ENSG00000139445),0.227255190002857,TAGLN2 (ENSG00000158710),0.252811034048405,NABP1 (ENSG00000173559)
BRD-K89299122:3.333 uM:1,-0.220963225446074,AC073114.1 (ENSG00000278424),-0.2171299401198,Z68323.1 (ENSG00000224404),0.213203405695649,CSRNP3 (ENSG00000178662),0.223537846269434,RALGAPA1P1 (ENSG00000229419)
BRD-A38506428:1.111 uM:1,-0.208227362278867,ACTN4P2 (ENSG00000214141),-0.204872110693815,AC009132.1 (ENSG00000261458),0.179796130106162,RPL35P4 (ENSG00000213783),0.186690879387184,AL359736.2 (ENSG00000277040)
BRD-K07979251:1.111 uM:1,-0.238397372067132,AP003774.2 (ENSG00000231492),-0.230561217321543,AC099499.2 (ENSG00000285042),0.188452062115872,AL133387.1 (ENSG00000225208),0.193851396750976,AC007422.2 (ENSG00000235495)
BRD-A38506428:10 uM:1,-0.334125336745466,DSC3 (ENSG00000134762),-0.30916962433985,MIR205HG (ENSG00000230937),0.30642662015324,SLC4A2 (ENSG00000164889),0.307629826648832,FASTK (ENSG00000164896)
BRD-K18485306:10 uM:1,-0.285990504720775,RPARP-AS1 (ENSG00000269609),-0.275854288396552,CEBPA-DT (ENSG00000267296),0.313763441905326,CDC42EP3 (ENSG00000163171),0.323257052230991,ABL2 (ENSG00000143322)
BRD-K82118272:10 uM:1,-0.227693809023005,AC022790.1 (ENSG00000253216),-0.224550187400033,RNU4-60P (ENSG00000253048),0.170695654665904,GACAT2 (ENSG00000265962),0.17838278997356,TSR3 (ENSG00000007520)
BRD-K98727599:3.333 uM:1,-0.215995467512465,OLIG3 (ENSG00000177468),-0.204711887282263,AP000350.3 (ENSG00000231271),0.202412633618211,PP7080 (ENSG00000188242),0.207462343789199,PLP2 (ENSG00000102007)
BRD-K04186134:1.111 uM:1,-0.198365810709716,APLNR (ENSG00000134817),-0.192094782123685,KRTAP20-1 (ENSG00000244624),0.261450802369794,AC110769.1 (ENSG00000243179),0.271454908643734,AL512353.3 (ENSG00000237090)
BRD-K30675371:3.333 uM:1,-0.27513427815798,MAGI2-AS2 (ENSG00000226978),-0.230019326370222,GOT2P1 (ENSG00000231900),0.18020130241599,USP37 (ENSG00000135913),0.18266478168428,TMEM87A (ENSG00000103978)
BRD-K49328917:1.111 uM:1,-0.308405855913189,AL358075.4 (ENSG00000278139),-0.29630912211443,ZMYND10-AS1 (ENSG00000235058),0.268817887451895,SOAT1 (ENSG00000057252),0.273046858181169,MSANTD3 (ENSG00000066697)
BRD-A18958490:10 uM:1,-0.263176819519046,MCHR1 (ENSG00000128285),-0.258173464906963,AC025253.1 (ENSG00000275286),0.225491642960062,TRAM2 (ENSG00000065308),0.256350418119103,NIPAL3 (ENSG00000001461)
BRD-K88430717:10 uM:1,-0.231913956644588,ARHGDIB (ENSG00000111348),-0.225954512293389,MGST1 (ENSG00000008394),0.241668852046721,SBDS (ENSG00000126524),0.242685080823232,COQ10B (ENSG00000115520)
BRD-K23726194:1.667 uM:1,-0.186792682146615,SLC38A4 (ENSG00000139209),-0.185949859330213,AC107398.3 (ENSG00000260918),0.167986929852058,GAPDHP55 (ENSG00000224055),0.192350303405739,NEDD8-MDP1 (ENSG00000255526)
BRD-K30756523:10 uM:1,-0.258303825637847,AC079340.1 (ENSG00000250706),-0.252709631023448,AC079015.1 (ENSG00000253988),0.204225045759154,OR5D17P (ENSG00000181837),0.206485546770154,OR4D6 (ENSG00000166884)
BRD-K15227555:10 uM:1,-0.390456506798479,AL049555.1 (ENSG00000261116),-0.386328963026012,FAM83B (ENSG00000168143),0.399768241671523,ZEB1 (ENSG00000148516),0.401834521534171,TTC28 (ENSG00000100154)
BRD-A64234227:3.333 uM:1,-0.302190454406788,RTL9 (ENSG00000243978),-0.249126458655876,AC090572.2 (ENSG00000253778),0.261135233060267,P4HTM (ENSG00000178467),0.263441653365996,CD46 (ENSG00000117335)
BRD-K28421826:10 uM:1,-0.299622795170515,GSTP1 (ENSG00000084207),-0.257721673721679,HCAR2 (ENSG00000182782),0.253238202687838,GALNT10 (ENSG00000164574),0.254858527481343,ZFP41 (ENSG00000181638)
BRD-K30381859:1.111 uM:1,-0.197273073908989,AC013244.1 (ENSG00000271018),-0.195606648030905,AC013429.2 (ENSG00000234995),0.191727093421239,CSNKA2IP (ENSG00000283434),0.192260105908525,CCDC39 (ENSG00000284862)
BRD-K27703903:1.111 uM:1,-0.224923926483212,TMEM109 (ENSG00000110108),-0.200792431093219,CERKL (ENSG00000188452),0.231091031385213,VIPR1-AS1 (ENSG00000232354),0.23812625469881,RN7SL219P (ENSG00000265386)
BRD-K43913647:3.333 uM:1,-0.228933814129915,AC136944.6 (ENSG00000282927),-0.228933814129915,AC141257.4 (ENSG00000283110),0.169711380830464,AC098590.1 (ENSG00000213851),0.221485123677927,FKBP11 (ENSG00000134285)
BRD-A73472320:10 uM:1,-0.305146805582781,ITIH2 (ENSG00000151655),-0.294110061791149,NTS (ENSG00000133636),0.27587416046108,COPZ2 (ENSG00000005243),0.286134552511549,TICAM2 (ENSG00000243414)
BRD-K96041907:1.111 uM:1,-0.228512968090132,FP700107.1 (ENSG00000278273),-0.219296247156707,TRGC2 (ENSG00000227191),0.212602465012664,SOAT1 (ENSG00000057252),0.216010413382421,CORO1C (ENSG00000110880)
BRD-K17023296:3.333 uM:1,-0.220606239278006,SERBP1 (ENSG00000142864),-0.211767021680501,OR2AM1P (ENSG00000236110),0.177840428866897,AC013714.1 (ENSG00000254606),0.186964751281269,AC084035.1 (ENSG00000282860)
BRD-A64234227:10 uM:1,-0.271909705451033,CUBN (ENSG00000107611),-0.271304893714088,EIF2AK4 (ENSG00000128829),0.313357069143333,MPP7 (ENSG00000150054),0.329982123013752,ZNRF2 (ENSG00000180233)
BRD-K02975733:3.333 uM:1,-0.204618608690104,AC012355.1 (ENSG00000230975),-0.197573092138671,AL136442.1 (ENSG00000285902),0.192888188042345,CD53 (ENSG00000143119),0.198025650121633,CHIAP2 (ENSG00000203878)
BRD-K71350030:1.111 uM:1,-0.216804722734428,PM20D1 (ENSG00000162877),-0.199359468155841,LINC01668 (ENSG00000283051),0.184661615526,AC067969.2 (ENSG00000269445),0.191126447568402,AC083809.1 (ENSG00000277247)
BRD-A02583648:3.333 uM:1,-0.220800505471572,CEBPA (ENSG00000245848),-0.217846954005007,RAPGEFL1 (ENSG00000108352),0.254275617148289,PXDC1 (ENSG00000168994),0.260616092854231,GNG11 (ENSG00000127920)
BRD-A42268004:1.111 uM:1,-0.445255985383421,AP000924.1 (ENSG00000254416),-0.4440408764309,AL161719.1 (ENSG00000234535),0.302710565221459,LAMA5 (ENSG00000130702),0.34072833999373,P4HTM (ENSG00000178467)
BRD-K19814214:3.333 uM:1,-0.210929504389103,CSRP2 (ENSG00000175183),-0.209414430691103,AMOTL1 (ENSG00000166025),0.25714491920325,KLHL31 (ENSG00000124743),0.275164846369195,ABCC3 (ENSG00000108846)
BRD-A74253629:10 uM:1,-0.219329577015822,LINC02563 (ENSG00000263520),-0.214825642814375,AC114737.1 (ENSG00000225703),0.246197950338624,INPP5F (ENSG00000198825),0.252951619625985,NDEL1 (ENSG00000166579)
BRD-K19166598:10 uM:1,-0.2128928275114,ZNF362 (ENSG00000160094),-0.198505057762188,AC010978.1 (ENSG00000235522),0.197570835457587,AC110760.3 (ENSG00000250315),0.201998990948084,RXFP4 (ENSG00000173080)
BRD-K54294877:3.333 uM:1,-0.219041004935144,LRFN1 (ENSG00000128011),-0.217848729570964,AC011445.1 (ENSG00000268262),0.184429661170122,AP001528.3 (ENSG00000280339),0.185167976209115,PARP10 (ENSG00000178685)
BRD-K23563289:1.111 uM:1,-0.230564833266505,HCAR2 (ENSG00000182782),-0.227654101958638,HCAR3 (ENSG00000255398),0.214606048495029,GLRX2 (ENSG00000023572),0.221796911800123,FAM216A (ENSG00000204856)
BRD-K17072566:1.111 uM:1,-0.182770012215439,AC007036.2 (ENSG00000230751),-0.181959332203796,AL138963.1 (ENSG00000228886),0.194319585266339,SPATA3 (ENSG00000173699),0.196033624147541,OR2X1P (ENSG00000224830)
BRD-K43315148:1.111 uM:1,-0.222651772940891,AC008555.3 (ENSG00000270544),-0.218424160226181,PGBD4P6 (ENSG00000226064),0.182186325187819,IGKV1OR10-1 (ENSG00000237592),0.183639528216713,A4GALT (ENSG00000128274)
BRD-K57260622:1.111 uM:1,-0.280248963830619,AC136944.6 (ENSG00000282927),-0.280248963830619,AC141257.4 (ENSG00000283110),0.167696956103878,AP001187.1 (ENSG00000230835),0.171832136308208,MIP (ENSG00000135517)
BRD-K44358790:10 uM:1,-0.316617499561459,AL513304.1 (ENSG00000233052),-0.315720971977797,PLA2G2F (ENSG00000158786),0.245605919849024,IFNGR2 (ENSG00000159128),0.272099347496671,SLC16A1-AS1 (ENSG00000226419)
BRD-K45230709:3.333 uM:1,-0.184672888966597,AC002504.1 (ENSG00000214111),-0.180584240431534,LINC01679 (ENSG00000237989),0.197681743334574,RNF32 (ENSG00000105982),0.226796874668942,AC006033.1 (ENSG00000231916)
BRD-A49625982:1.111 uM:1,-0.236727490187428,BX248123.2 (ENSG00000271985),-0.232230292812923,SMIM23 (ENSG00000185662),0.193556881116069,ADGRE5 (ENSG00000123146),0.203203199879635,ZNF215 (ENSG00000149054)
BRD-K88572117:3.333 uM:1,-0.263278778057149,KRTAP10-11 (ENSG00000243489),-0.260404011138468,KRTAP10-13P (ENSG00000236382),0.191131341613729,PLBD2 (ENSG00000151176),0.213764125431915,TSPAN4 (ENSG00000214063)
BRD-K19576508:1.111 uM:1,-0.219910969252639,MOB2 (ENSG00000182208),-0.213563164701568,TSSC4 (ENSG00000184281),0.185480489562526,HIST1H4E (ENSG00000276966),0.206432611049041,HIST2H3D (ENSG00000183598)
BRD-A93155201:10 uM:1,-0.300212922370514,TMEFF1 (ENSG00000241697),-0.295009250175672,KCNN1 (ENSG00000105642),0.314179905775884,TFAP2C (ENSG00000087510),0.335381938136927,NIPAL3 (ENSG00000001461)
BRD-K25968406:3.333 uM:1,-0.19665343961732,GABRA4 (ENSG00000109158),-0.191612633948851,FRG2EP (ENSG00000282842),0.177157372795563,WDR18 (ENSG00000065268),0.185256883240587,AC138028.5 (ENSG00000260617)
BRD-K91827162:10 uM:1,-0.242030365369774,SNRPA (ENSG00000077312),-0.231832936139478,GCG (ENSG00000115263),0.283218018521529,STARD13 (ENSG00000133121),0.286619740568267,CCDC9B (ENSG00000188549)
BRD-A28581815:1.111 uM:1,-0.199373503660737,KDM7A (ENSG00000006459),-0.192270452584703,NOS2 (ENSG00000007171),0.192613956170927,CLDN11 (ENSG00000013297),0.197433089468974,DPYD (ENSG00000188641)
BRD-K41441609:3.333 uM:1,-0.258447893266134,COL17A1 (ENSG00000065618),-0.252081383200582,ITGB6 (ENSG00000115221),0.280056209965759,C5orf24 (ENSG00000181904),0.289834668421827,FAM86DP (ENSG00000244026)
BRD-K13016913:3.333 uM:1,-0.425029236690742,SULT1A1 (ENSG00000196502),-0.358727868181761,UBE2V1P3 (ENSG00000229518),0.207079573043634,MED27 (ENSG00000160563),0.218479764733257,FUBP3 (ENSG00000107164)
BRD-K88572117:1.111 uM:1,-0.235922834111208,CDY11P (ENSG00000230029),-0.226960569354949,AJ239322.1 (ENSG00000235615),0.196373456816841,AC091941.1 (ENSG00000280338),0.199219262616067,AC002101.1 (ENSG00000261018)
BRD-K02344607:10 uM:1,-0.269115281281634,TUBB6 (ENSG00000176014),-0.267843809146495,IL31RA (ENSG00000164509),0.280936126823247,FGD4 (ENSG00000139132),0.316153184026207,RAB17 (ENSG00000124839)
BRD-K01784326:1.111 uM:1,-0.215131622816155,IL9 (ENSG00000145839),-0.211343501073743,EDDM3A (ENSG00000181562),0.230985466555778,OR2AM1P (ENSG00000236110),0.266059778786438,PGBD4P6 (ENSG00000226064)
BRD-K41872057:10 uM:1,-0.228595497224841,HMGB3P18 (ENSG00000220184),-0.228574266714085,RPL17P43 (ENSG00000228331),0.248624181037381,ACVR1 (ENSG00000115170),0.252292697715913,RGS3 (ENSG00000138835)
BRD-K05412861:1.111 uM:1,-0.245576930413291,MYO18B (ENSG00000133454),-0.210821035696445,Z98949.1 (ENSG00000231933),0.163667561269775,OR2A12 (ENSG00000221858),0.165057305499109,DEFB103B (ENSG00000177243)
BRD-K77400048:3.333 uM:1,-0.243474996848378,LINC01889 (ENSG00000235491),-0.240231313791441,AP000997.2 (ENSG00000260254),0.161222168728523,AC011290.1 (ENSG00000227172),0.169318464535341,GNAI1 (ENSG00000127955)
BRD-K27294633:10 uM:1,-0.327431827530724,CEBPA (ENSG00000245848),-0.310044640014908,AC008738.3 (ENSG00000267580),0.320592461591284,MYO5A (ENSG00000197535),0.322674802105744,LGALS1 (ENSG00000100097)
BRD-K45230709:10 uM:1,-0.214682019220082,AC013562.1 (ENSG00000253726),-0.212087650429094,GAD2 (ENSG00000136750),0.156044248816396,TNIP1 (ENSG00000145901),0.159709601535454,AL627309.4 (ENSG00000241599)
BRD-K07726419:1.111 uM:1,-0.239396192056498,LINC02013 (ENSG00000228730),-0.217247058905595,MTND4LP17 (ENSG00000241221),0.195758235154358,AC060788.1 (ENSG00000254255),0.199910288491973,AC007603.3 (ENSG00000283365)
BRD-K87375459:10 uM:1,-0.237430582428202,AC018643.1 (ENSG00000225144),-0.237430582428202,AC015978.1 (ENSG00000283076),0.181559336231246,RELL2 (ENSG00000164620),0.18560526240198,TMCO1 (ENSG00000143183)
BRD-K75343910:10 uM:1,-0.279882939202538,TNFAIP2 (ENSG00000185215),-0.275951891386545,CYR61 (ENSG00000142871),0.342542595483897,RPS3AP46 (ENSG00000226132),0.421112677016251,AL163953.1 (ENSG00000225680)
BRD-K00620647:10 uM:1,-0.266196863574149,AC003986.3 (ENSG00000236536),-0.253966919608104,PAPSS1 (ENSG00000138801),0.213922583895991,ATP1B1 (ENSG00000143153),0.225292941892091,ABCC3 (ENSG00000108846)
BRD-K15351034:1.111 uM:1,-0.234172851913608,AC009108.2 (ENSG00000260387),-0.234172851913608,AC100843.2 (ENSG00000267487),0.181636748077674,AC006965.1 (ENSG00000224341),0.186488794146278,AL139254.2 (ENSG00000284641)
BRD-K95240621:3.333 uM:1,-0.238821883471892,AL162742.2 (ENSG00000270075),-0.216688057156766,RF00003 (ENSG00000270384),0.228089426098319,PGBD4P6 (ENSG00000226064),0.230322855828582,AF130417.1 (ENSG00000227330)
BRD-A59612226:1.111 uM:1,-0.197817898656938,RNU1-106P (ENSG00000207110),-0.189105024686227,AL513008.1 (ENSG00000223946),0.207547182698236,TSGA13 (ENSG00000213265),0.211262904955189,AL512353.3 (ENSG00000237090)
BRD-K23376826:3.333 uM:1,-0.196159762520651,OR1N1 (ENSG00000171505),-0.188722054341907,AC093303.1 (ENSG00000248766),0.192513760359895,VWFP1 (ENSG00000241717),0.193330466909042,GAGE2A (ENSG00000189064)
BRD-K13016913:10 uM:1,-0.460180335833777,SULT1A1 (ENSG00000196502),-0.324695336351042,ZNF736P4Y (ENSG00000236379),0.213123493676552,CD9 (ENSG00000010278),0.214972237521053,SNW1 (ENSG00000100603)
BRD-K90892488:10 uM:1,-0.311943407047888,TRIM31 (ENSG00000204616),-0.310913453615439,UCA1 (ENSG00000214049),0.324118060045146,ATP8B2 (ENSG00000143515),0.331365759050188,AC084033.3 (ENSG00000257698)
BRD-K23353451:1.111 uM:1,-0.214541449643637,RN7SKP171 (ENSG00000201287),-0.209492242373456,TSPEAR (ENSG00000175894),0.169058345252048,CTAGE6 (ENSG00000271321),0.192419438845235,AL592071.1 (ENSG00000273980)
BRD-K03519127:1.111 uM:1,-0.188875208985826,KRT19P4 (ENSG00000234102),-0.187818590533706,TNRC6B (ENSG00000100354),0.198618714551192,AC013429.2 (ENSG00000234995),0.202708232705937,AL807752.2 (ENSG00000229257)
BRD-A20471631:3.333 uM:1,-0.204625766148159,B4GALNT2 (ENSG00000167080),-0.18807943137379,AL591438.1 (ENSG00000233555),0.210057332734962,RBBP4P3 (ENSG00000276290),0.210836001600441,C7orf66 (ENSG00000205174)
BRD-A47135945:3.333 uM:1,-0.201204831243665,AL139300.1 (ENSG00000256500),-0.197143644621507,CARD6 (ENSG00000132357),0.233288993285739,RCCD1 (ENSG00000166965),0.236964320142394,AC004943.1 (ENSG00000259209)
BRD-K03313019:1.111 uM:1,-0.384906297473721,GCLC (ENSG00000001084),-0.365495295319736,ANKRD22 (ENSG00000152766),0.33150889576461,SYDE1 (ENSG00000105137),0.342353688661414,DENND5A (ENSG00000184014)
BRD-K31284276:1.111 uM:1,-0.336555397945094,LINC01776 (ENSG00000226053),-0.323590797062985,AC092807.3 (ENSG00000282057),0.300725358034831,SLC22A23 (ENSG00000137266),0.314647331825888,FXYD3 (ENSG00000089356)
BRD-K62619989:10 uM:1,-0.241725063537178,CASKIN1 (ENSG00000167971),-0.236743141980079,NTS (ENSG00000133636),0.268923538878796,MYO10 (ENSG00000145555),0.271336049733616,SLC2A1 (ENSG00000117394)
BRD-A29289759:10 uM:1,-0.210866302649321,AL121999.1 (ENSG00000232895),-0.202233407158518,TARS2P1 (ENSG00000248104),0.226861153523481,PMAIP1 (ENSG00000141682),0.229897077180947,SLC16A1-AS1 (ENSG00000226419)
BRD-K96427805:10 uM:1,-0.241301194769559,LBR (ENSG00000143815),-0.231453960897693,ZNF280C (ENSG00000056277),0.26274050117693,DCTN3 (ENSG00000137100),0.267155838669701,CDKN2D (ENSG00000129355)
BRD-K09743856:3.333 uM:1,-0.186632019602103,SMPD2 (ENSG00000135587),-0.179327141753028,COPS8P3 (ENSG00000254697),0.185804998726134,AL357873.1 (ENSG00000231606),0.190658645968369,CDH2 (ENSG00000170558)
BRD-K17991047:1.667 uM:1,-0.2783683779209,ODF4 (ENSG00000184650),-0.273142686044551,AC011487.2 (ENSG00000268864),0.196778183652246,MSN (ENSG00000147065),0.222320667048371,SLC16A1-AS1 (ENSG00000226419)
BRD-A29289759:3.333 uM:1,-0.226222997697503,SLC38A11 (ENSG00000169507),-0.218045055698917,SHISAL2B (ENSG00000145642),0.208850443137982,AC016831.5 (ENSG00000271522),0.21950331846427,AMOTL2 (ENSG00000114019)
BRD-K41872057:1.111 uM:1,-0.221868325022569,AC112656.1 (ENSG00000238193),-0.210570691868731,LINC00709 (ENSG00000230014),0.177289512425315,CLEC4GP1 (ENSG00000268297),0.18272825057567,RN7SL692P (ENSG00000239710)
BRD-K69654898:1.111 uM:1,-0.233699899834882,AC243972.2 (ENSG00000256081),-0.206772352410204,DEFT1P2 (ENSG00000232039),0.191005597497372,AC125421.2 (ENSG00000265927),0.200629327931804,AC092810.3 (ENSG00000232537)
BRD-K98645985:10 uM:1,-0.283653944927838,LINC02197 (ENSG00000250387),-0.24549270955871,AGAP2 (ENSG00000135439),0.269690239538097,CRIM1 (ENSG00000150938),0.302873863424417,AMOTL2 (ENSG00000114019)
BRD-K03313019:3.333 uM:1,-0.362907184156869,GCLC (ENSG00000001084),-0.342046750681945,FERMT1 (ENSG00000101311),0.326216123948525,CALU (ENSG00000128595),0.337921749987178,TUBB2A (ENSG00000137267)
BRD-K33682911:1.111 uM:1,-0.226360902478487,DRD5P1 (ENSG00000184303),-0.191768616904908,IGHV7-56 (ENSG00000253131),0.199842423263238,RPS19P7 (ENSG00000228462),0.206795776041301,OR5BR1P (ENSG00000255386)
BRD-K62619989:1.111 uM:1,-0.214395288098489,MAGI2-AS2 (ENSG00000226978),-0.188841186657831,LINC02317 (ENSG00000258678),0.202786134132403,C2 (ENSG00000166278),0.20287633602478,MUC7 (ENSG00000171195)
BRD-K23353451:10 uM:1,-0.363452351414357,AMER2 (ENSG00000165566),-0.354494138245103,TRAV3 (ENSG00000211777),0.290755927836761,ABL2 (ENSG00000143322),0.298736473797919,PDLIM2 (ENSG00000120913)
BRD-A06115619:1.111 uM:1,-0.196817279674737,LIMS1-AS1 (ENSG00000228763),-0.190986441305906,AC098614.1 (ENSG00000213846),0.165307421502806,AC009268.2 (ENSG00000278472),0.181109152455781,AL672291.1 (ENSG00000227237)
